Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
RIPK4_HUMAN,4,3,2
WDR4_HUMAN,3,2,6
TBX4_HUMAN,10,3,2
SCND1_HUMAN,1,0,1
JAM2_HUMAN,11,1,7
TMM33_HUMAN,7,0,4
NAC3_HUMAN,21,3,17
SYJ2B_HUMAN,9,0,2
GEMI4_HUMAN,2,1,12
EVC_HUMAN,6,0,5
KLF3_HUMAN,4,5,2
PCBP3_HUMAN,3,3,5
TMPS3_HUMAN,3,2,4
RAB38_HUMAN,14,6,15
CAR18_HUMAN,5,3,1
RAB25_HUMAN,7,3,7
CORO7_HUMAN,7,1,6
CLD2_HUMAN,8,3,4
NU107_HUMAN,7,1,8
GSDMD_HUMAN,11,6,11
SNX16_HUMAN,3,2,7
RGS8_HUMAN,5,2,7
SELB_HUMAN,1,6,3
KCNKA_HUMAN,5,4,2
CABP4_HUMAN,6,3,5
SESN2_HUMAN,28,8,8
SESN3_HUMAN,12,2,3
FOXL2_HUMAN,19,9,4
EPIPL_HUMAN,9,4,13
LOXL3_HUMAN,12,3,6
VSX2_HUMAN,3,4,2
ANTR2_HUMAN,0,2,5
MLF1_HUMAN,5,2,5
ATS12_HUMAN,17,2,2
NRX1B_HUMAN,45,7,14
NRX2B_HUMAN,2,4,3
CLRN1_HUMAN,9,0,7
FAM3B_HUMAN,2,2,3
MTPN_HUMAN,15,1,6
S26A5_HUMAN,17,8,4
TIRAP_HUMAN,31,8,7
H2B1D_HUMAN,0,3,5
NLRP6_HUMAN,23,9,7
NAL12_HUMAN,23,3,2
NALP5_HUMAN,9,2,10
DAOA_HUMAN,3,0,4
RAB15_HUMAN,4,2,6
ATS20_HUMAN,8,2,2
T2R19_HUMAN,1,1,2
DEF1_HUMAN,16,1,6
DEF3_HUMAN,11,1,5
GBG2_HUMAN,5,1,5
MNARL_HUMAN,10,1,4
AP3S2_HUMAN,11,0,7
Z280A_HUMAN,1,3,1
BPIB4_HUMAN,0,1,3
LIRA4_HUMAN,8,3,2
DJB13_HUMAN,2,2,5
ZN445_HUMAN,3,5,1
MCCD1_HUMAN,0,0,1
KR121_HUMAN,0,0,2
KR122_HUMAN,0,0,2
ARPC4_HUMAN,3,3,6
APC15_HUMAN,8,0,3
HILS1_HUMAN,8,4,3
KR10A_HUMAN,0,0,2
DEFB1_HUMAN,13,2,7
CD81_HUMAN,25,6,9
SC61G_HUMAN,2,2,3
TPIS_HUMAN,6,4,4
MYPR_HUMAN,12,4,4
EIF3E_HUMAN,7,3,13
NANO2_HUMAN,7,3,4
NANO3_HUMAN,9,4,7
KR123_HUMAN,0,1,2
KR124_HUMAN,0,0,2
KR102_HUMAN,0,0,2
KR105_HUMAN,0,1,2
KR106_HUMAN,0,0,2
KR104_HUMAN,0,0,2
KR107_HUMAN,0,1,2
KR108_HUMAN,0,1,2
KR109_HUMAN,0,0,2
KR10B_HUMAN,0,0,2
SC61B_HUMAN,4,4,7
PTEN_HUMAN,61,18,15
EFC1_HUMAN,0,0,1
SYCY2_HUMAN,3,0,1
PP4C_HUMAN,3,3,8
GBRL2_HUMAN,10,7,8
IL2_HUMAN,37,7,2
ROMO1_HUMAN,14,1,3
UB2G2_HUMAN,5,4,3
MYL6_HUMAN,3,4,8
ACTB_HUMAN,37,10,44
RAC3_HUMAN,24,5,17
IF4A1_HUMAN,3,10,8
ZP1_HUMAN,2,2,4
RS20_HUMAN,3,4,8
SNP25_HUMAN,19,8,29
PRPS1_HUMAN,9,6,3
SEM1_HUMAN,4,0,6
PSA6_HUMAN,4,4,13
S10AA_HUMAN,13,4,11
CDC42_HUMAN,58,11,27
DEST_HUMAN,6,1,7
RAB8A_HUMAN,18,6,24
SPCS3_HUMAN,4,0,3
SRP54_HUMAN,7,8,6
RAB4B_HUMAN,7,3,7
RAB2A_HUMAN,5,3,11
RAB5B_HUMAN,6,5,12
CKS1_HUMAN,5,4,3
RAB10_HUMAN,17,5,25
CXCR4_HUMAN,42,12,12
UB2D3_HUMAN,15,5,7
UBC12_HUMAN,5,4,6
UBE2K_HUMAN,9,5,4
UBE2N_HUMAN,18,7,9
RAB14_HUMAN,13,4,21
ARP3_HUMAN,11,3,12
ARP2_HUMAN,12,3,15
ACTZ_HUMAN,1,1,8
TM258_HUMAN,4,1,7
CSN2_HUMAN,11,1,5
ARF3_HUMAN,3,2,4
RPAB2_HUMAN,3,2,7
ABCE1_HUMAN,7,9,6
RAP1B_HUMAN,13,5,8
RAP2B_HUMAN,6,5,10
MAX_HUMAN,4,9,9
RS3A_HUMAN,6,3,13
RL26_HUMAN,11,3,10
STX1B_HUMAN,18,4,14
SMS_HUMAN,16,1,6
PSME3_HUMAN,4,4,7
HAND2_HUMAN,44,9,4
RL15_HUMAN,3,3,8
MGN_HUMAN,8,1,7
FGF12_HUMAN,14,4,4
RL27_HUMAN,4,2,14
ISL1_HUMAN,54,11,3
VA0D1_HUMAN,8,2,13
PHS_HUMAN,1,4,3
RL37A_HUMAN,2,3,7
RHOA_HUMAN,71,5,23
RND3_HUMAN,7,3,4
NAA20_HUMAN,4,1,4
NCALD_HUMAN,3,5,2
CH10_HUMAN,5,6,4
S61A1_HUMAN,9,4,3
LYSC_HUMAN,6,2,6
SIA8F_HUMAN,9,2,1
PFD3_HUMAN,5,3,5
STXB1_HUMAN,29,8,18
B2MG_HUMAN,36,5,25
DAD1_HUMAN,7,1,3
TGFB2_HUMAN,91,8,6
NPC2_HUMAN,12,3,7
COPZ1_HUMAN,3,0,5
IPKA_HUMAN,5,2,2
RL37_HUMAN,3,6,4
GBG11_HUMAN,2,2,2
SUMO2_HUMAN,2,4,3
UFM1_HUMAN,8,0,3
DCAF7_HUMAN,1,1,8
WDR5_HUMAN,12,3,11
AP1S1_HUMAN,7,1,11
LMO4_HUMAN,14,3,3
NTF2_HUMAN,4,4,7
HNRPK_HUMAN,15,6,12
1433G_HUMAN,14,9,7
UBP46_HUMAN,7,2,3
RRAS2_HUMAN,4,3,6
TIM10_HUMAN,3,4,6
TSN5_HUMAN,4,1,4
RS7_HUMAN,11,6,16
PP1A_HUMAN,16,9,14
PP1B_HUMAN,8,6,8
NCS1_HUMAN,1,3,8
PRS4_HUMAN,1,4,7
PRS8_HUMAN,6,7,11
RS8_HUMAN,4,2,13
RS15A_HUMAN,6,2,10
RS16_HUMAN,6,2,12
UB2G1_HUMAN,5,4,2
UBE2H_HUMAN,5,3,2
1433E_HUMAN,26,19,9
RS14_HUMAN,7,4,11
RS23_HUMAN,5,2,12
RS18_HUMAN,2,3,12
RS29_HUMAN,2,2,9
RS13_HUMAN,4,5,13
RS11_HUMAN,3,3,12
RUXE_HUMAN,5,1,21
RUXF_HUMAN,5,1,19
RUXG_HUMAN,6,1,22
LSM3_HUMAN,3,2,11
LSM6_HUMAN,5,2,12
SMD1_HUMAN,6,1,21
SMD2_HUMAN,6,1,20
SMD3_HUMAN,6,6,24
BTG1_HUMAN,10,3,3
TYB4_HUMAN,10,4,6
ARF6_HUMAN,34,6,19
PRS10_HUMAN,5,5,10
SELT_HUMAN,9,2,2
TBPL1_HUMAN,5,3,3
RL7A_HUMAN,3,3,10
RPB7_HUMAN,5,3,4
RB11A_HUMAN,31,7,24
ERF1_HUMAN,5,7,4
ERR3_HUMAN,6,10,2
CNBP_HUMAN,8,6,3
YPEL5_HUMAN,1,1,8
RS4X_HUMAN,5,3,14
PP2AB_HUMAN,15,5,6
ACTA_HUMAN,12,3,12
RHOB_HUMAN,20,3,10
RL23A_HUMAN,3,5,7
RS6_HUMAN,17,3,16
VISL1_HUMAN,3,1,2
H4_HUMAN,5,4,9
H2B1C_HUMAN,5,4,6
RAB1A_HUMAN,17,4,9
RAN_HUMAN,21,13,19
RL23_HUMAN,14,6,12
RAP1A_HUMAN,16,7,16
UB2D2_HUMAN,6,5,6
RS15_HUMAN,9,5,9
RS24_HUMAN,5,3,11
RS25_HUMAN,4,2,11
RS26_HUMAN,3,4,10
RS28_HUMAN,7,2,11
RS30_HUMAN,6,2,7
GBB1_HUMAN,11,4,10
RPAB5_HUMAN,4,3,6
RBX1_HUMAN,27,9,12
GBB2_HUMAN,2,4,11
RL30_HUMAN,5,2,9
RL39_HUMAN,6,2,4
RL31_HUMAN,2,2,7
RL10A_HUMAN,3,2,9
RL32_HUMAN,2,2,5
RL11_HUMAN,16,5,9
RL8_HUMAN,2,3,9
PPIA_HUMAN,28,7,12
FKB1A_HUMAN,21,10,9
RS32_HUMAN,2,4,4
BLCAP_HUMAN,1,0,3
CCG7_HUMAN,10,3,9
RS27A_HUMAN,4,5,18
RL40_HUMAN,4,3,18
GRB2_HUMAN,20,13,14
TRA2B_HUMAN,8,5,5
RAC1_HUMAN,53,8,23
AP2B1_HUMAN,9,2,13
VAMP2_HUMAN,19,7,25
GNAS2_HUMAN,19,7,7
GNAI1_HUMAN,13,10,11
CANB1_HUMAN,15,6,10
1433Z_HUMAN,21,10,12
POK9_HUMAN,2,7,1
UBE2B_HUMAN,29,4,8
2ABA_HUMAN,2,1,4
RSMN_HUMAN,2,2,11
SUMO1_HUMAN,20,9,15
DYL1_HUMAN,10,8,19
DYLT1_HUMAN,9,2,11
RL38_HUMAN,10,2,7
SKP1_HUMAN,9,7,8
GBG1_HUMAN,7,2,3
GBG5_HUMAN,4,3,4
RS21_HUMAN,4,2,8
IF5A1_HUMAN,7,4,7
RACK1_HUMAN,35,20,15
KCNJ2_HUMAN,20,4,9
ACTG_HUMAN,17,8,23
ACTH_HUMAN,2,2,11
SPT4H_HUMAN,9,3,3
UBC9_HUMAN,11,9,11
TNNC1_HUMAN,9,6,3
PP2AA_HUMAN,21,8,14
YBOX1_HUMAN,22,11,16
SC11A_HUMAN,2,2,2
CSK2B_HUMAN,14,9,11
TPM4_HUMAN,4,6,10
ACTC_HUMAN,11,4,14
UB2L3_HUMAN,13,8,6
EF1A1_HUMAN,6,8,17
FKB1B_HUMAN,22,7,5
ACTS_HUMAN,9,5,12
TBA1B_HUMAN,6,6,4
TBA4A_HUMAN,2,5,7
TBB4B_HUMAN,4,7,14
CSK21_HUMAN,24,7,7
PA1B2_HUMAN,4,5,10
H31_HUMAN,5,4,7
UBX2A_HUMAN,10,2,8
HBB_HUMAN,11,7,10
NOMO3_HUMAN,3,2,2
HBG1_HUMAN,4,6,3
HBG2_HUMAN,4,6,4
HBA_HUMAN,6,5,9
CXAR_HUMAN,16,9,20
3BP2_HUMAN,1,2,0
NOP14_HUMAN,7,3,6
RNF4_HUMAN,12,8,6
IGBP1_HUMAN,9,2,2
SHPS1_HUMAN,30,7,6
ADAM8_HUMAN,30,8,12
CP4F2_HUMAN,21,13,4
SERB_HUMAN,6,4,2
RBM6_HUMAN,2,2,1
GPC5_HUMAN,3,0,8
GBRE_HUMAN,6,2,9
PITX1_HUMAN,9,6,4
IF4G2_HUMAN,11,5,5
RPP38_HUMAN,2,2,6
RPP30_HUMAN,3,3,5
GTF2I_HUMAN,3,5,4
ASIC1_HUMAN,15,3,6
DLG4_HUMAN,28,12,26
PI42B_HUMAN,8,5,6
CNTP1_HUMAN,18,2,6
CTG1B_HUMAN,1,1,1
SRPK2_HUMAN,18,7,8
ABCA4_HUMAN,9,14,8
PHC1_HUMAN,4,4,6
NKX32_HUMAN,14,4,2
KC1G2_HUMAN,6,4,5
CLD10_HUMAN,6,3,4
TCPB_HUMAN,10,6,8
OLR1_HUMAN,6,3,9
S35A2_HUMAN,2,2,5
S35A1_HUMAN,3,2,4
S35B1_HUMAN,1,3,3
KRT83_HUMAN,4,1,3
KRT85_HUMAN,3,2,3
PRAME_HUMAN,9,2,7
CCNA1_HUMAN,4,1,9
RAE1L_HUMAN,7,3,7
BT3A2_HUMAN,4,1,3
IRX5_HUMAN,6,6,2
IRX6_HUMAN,4,3,2
IRX4_HUMAN,6,2,2
IRX3_HUMAN,16,5,4
GSTO1_HUMAN,9,4,3
X3CL1_HUMAN,65,7,9
PO6F2_HUMAN,5,3,2
NKX61_HUMAN,26,4,3
JAG1_HUMAN,43,6,5
KCJ10_HUMAN,13,3,7
RELN_HUMAN,49,5,8
DEN2B_HUMAN,1,1,3
PRKDC_HUMAN,45,13,14
ADA17_HUMAN,39,13,10
BL1S1_HUMAN,12,0,10
SRPX_HUMAN,6,0,5
ARGI2_HUMAN,20,2,3
BTG2_HUMAN,20,1,4
ELF3_HUMAN,8,5,5
NTH_HUMAN,3,10,3
I13R1_HUMAN,3,2,4
CCL20_HUMAN,14,3,2
MAP1A_HUMAN,16,6,15
CRADD_HUMAN,7,3,5
PHEX_HUMAN,15,2,4
RED1_HUMAN,21,7,6
DRB3_HUMAN,10,3,13
PRR3_HUMAN,0,2,0
CCL8_HUMAN,17,6,1
CCL7_HUMAN,15,5,2
PHLD_HUMAN,29,3,7
CXCL6_HUMAN,13,3,2
NGAL_HUMAN,5,4,4
M3K9_HUMAN,4,7,0
IN35_HUMAN,8,1,7
MT1H_HUMAN,6,2,2
MT1X_HUMAN,8,2,2
NUCB2_HUMAN,2,4,8
DHI2_HUMAN,9,3,2
DLK1_HUMAN,2,1,3
GABT_HUMAN,23,7,3
S10AC_HUMAN,15,6,7
BASP1_HUMAN,12,4,12
LV321_HUMAN,2,1,6
HEPC_HUMAN,24,3,3
GPSM2_HUMAN,9,6,10
PRRP_HUMAN,13,3,1
EREP3_HUMAN,0,1,1
D103A_HUMAN,6,2,3
DCD_HUMAN,4,5,3
TMF1_HUMAN,14,3,5
BAT1_HUMAN,4,6,3
CRUM1_HUMAN,17,1,11
RT22_HUMAN,1,1,4
RT15_HUMAN,2,2,6
RT34_HUMAN,1,1,3
RT06_HUMAN,2,2,4
SARNP_HUMAN,4,3,5
ATL3_HUMAN,1,0,3
HTRA4_HUMAN,4,3,1
HTRA3_HUMAN,3,4,1
LACTB_HUMAN,3,2,2
LSM11_HUMAN,3,1,6
COG7_HUMAN,9,0,6
RL24_HUMAN,7,4,8
TXN4A_HUMAN,4,0,7
RL36A_HUMAN,2,2,6
CBX1_HUMAN,3,5,14
SMAD3_HUMAN,82,34,11
HPCA_HUMAN,11,4,10
ARF1_HUMAN,9,5,10
ARF5_HUMAN,3,2,4
ERH_HUMAN,2,2,3
RHOG_HUMAN,15,3,11
RL19_HUMAN,2,2,8
SRSF3_HUMAN,5,4,3
H33_HUMAN,17,5,9
SKOR1_HUMAN,3,4,5
ALEX_HUMAN,8,0,4
FOXK1_HUMAN,10,7,4
RHG08_HUMAN,4,1,2
PRR5_HUMAN,7,0,2
HTD2_HUMAN,2,2,3
ZBED6_HUMAN,6,5,6
PR20C_HUMAN,0,0,0
PR20D_HUMAN,0,1,0
TSG6_HUMAN,14,4,4
ENTK_HUMAN,1,1,2
SHC2_HUMAN,2,1,2
DAB2_HUMAN,33,4,11
MUC5A_HUMAN,0,2,6
FBLN2_HUMAN,1,4,4
IDD_HUMAN,3,1,1
VLDLR_HUMAN,13,8,7
PGBM_HUMAN,16,5,10
PKD1_HUMAN,46,7,19
LRP2_HUMAN,38,8,15
ZXDA_HUMAN,2,4,1
XIAP_HUMAN,27,8,4
RHG04_HUMAN,7,2,5
EFNB1_HUMAN,10,1,9
FGD1_HUMAN,8,3,6
RBM10_HUMAN,8,4,4
FOXO4_HUMAN,15,13,6
RBM3_HUMAN,4,2,5
CP4F8_HUMAN,2,5,1
AT2C1_HUMAN,13,7,8
AT11A_HUMAN,4,7,12
AT8B2_HUMAN,3,6,7
CYC_HUMAN,5,3,6
2ABB_HUMAN,1,1,5
EM55_HUMAN,2,2,6
HXA4_HUMAN,4,3,3
TFAM_HUMAN,6,8,6
PIPNA_HUMAN,4,7,4
METK1_HUMAN,4,4,2
S25A3_HUMAN,2,3,5
VIGLN_HUMAN,2,4,4
TF2B_HUMAN,10,10,11
HXC5_HUMAN,3,3,4
CDK3_HUMAN,10,4,3
CDKL1_HUMAN,2,4,6
CDK6_HUMAN,33,5,10
CDK5_HUMAN,61,14,20
CDK16_HUMAN,7,4,9
CDK17_HUMAN,1,4,2
PURA_HUMAN,10,11,7
BORG5_HUMAN,4,2,7
FANCC_HUMAN,10,0,6
NDP_HUMAN,44,3,3
CLH1_HUMAN,16,8,22
HSF1_HUMAN,44,21,15
NFKB2_HUMAN,14,5,6
FKBP3_HUMAN,0,4,1
PLCB2_HUMAN,8,5,4
REEP5_HUMAN,3,0,3
DHSO_HUMAN,7,9,6
HNRPU_HUMAN,35,29,23
MYPC1_HUMAN,2,4,3
PSG9_HUMAN,9,2,4
PSG4_HUMAN,3,1,3
PSG6_HUMAN,3,1,3
B4GN1_HUMAN,11,2,3
CAC1B_HUMAN,4,5,4
IRF9_HUMAN,6,4,6
MDM2_HUMAN,65,17,11
BEX3_HUMAN,3,6,3
PLIN5_HUMAN,13,2,5
PRCD_HUMAN,1,1,5
PDE1B_HUMAN,9,8,2
U2AF1_HUMAN,3,4,6
SPTB2_HUMAN,13,9,15
TIAR_HUMAN,10,5,7
E2F1_HUMAN,23,11,8
INSM1_HUMAN,21,8,3
SET_HUMAN,5,5,9
IL9R_HUMAN,5,2,3
SCN7A_HUMAN,6,4,3
SRSF2_HUMAN,5,4,7
CD83_HUMAN,9,0,2
FOXK2_HUMAN,10,8,5
RUNX1_HUMAN,25,14,5
RELB_HUMAN,15,4,10
IL5RA_HUMAN,6,3,5
FCERB_HUMAN,2,1,3
GALK2_HUMAN,2,3,1
AMPD3_HUMAN,4,2,4
AMPD2_HUMAN,5,3,1
MLRA_HUMAN,2,1,6
PMP22_HUMAN,8,0,4
FABP5_HUMAN,15,5,14
ANK2_HUMAN,41,9,18
CAP1_HUMAN,9,2,10
DEF5_HUMAN,14,1,8
DEF6_HUMAN,9,1,4
TSPY1_HUMAN,5,2,3
MYT1_HUMAN,3,4,4
FLI1_HUMAN,6,8,5
K22O_HUMAN,5,1,5
HMCS1_HUMAN,4,2,2
IFM3_HUMAN,10,0,6
IFM2_HUMAN,10,0,4
ILRL1_HUMAN,11,6,5
LAT1_HUMAN,33,9,12
NC2B_HUMAN,8,4,5
TFAP4_HUMAN,14,10,5
CAC1D_HUMAN,15,7,4
ACTHR_HUMAN,4,3,2
MSHR_HUMAN,14,5,2
FMO1_HUMAN,9,6,2
EXOSX_HUMAN,22,7,12
OTUD4_HUMAN,10,4,3
PFKAP_HUMAN,4,9,6
AT2B2_HUMAN,7,9,13
SATB1_HUMAN,4,6,6
XPC_HUMAN,11,8,13
EWS_HUMAN,1,5,6
CDR2_HUMAN,0,0,1
PO4F1_HUMAN,35,10,6
PO5F1_HUMAN,18,12,6
SPIB_HUMAN,2,4,3
BNC1_HUMAN,7,3,4
CO4A3_HUMAN,13,4,8
SC6A3_HUMAN,25,12,14
OCRL_HUMAN,8,10,15
PLCB3_HUMAN,8,7,6
ROR1_HUMAN,10,6,6
ROR2_HUMAN,15,6,9
AK17A_HUMAN,6,2,4
MEF2A_HUMAN,18,14,5
MEF2B_HUMAN,4,7,6
NAAA_HUMAN,5,5,5
SP2_HUMAN,3,6,2
RHAG_HUMAN,10,5,3
GCYA1_HUMAN,10,4,4
PYRD_HUMAN,4,3,4
GCYB1_HUMAN,7,10,4
KPCE_HUMAN,41,13,12
RHD_HUMAN,2,1,1
ODO1_HUMAN,12,4,5
CX6A2_HUMAN,2,2,3
TNR17_HUMAN,4,1,3
CENPE_HUMAN,14,4,16
KIF23_HUMAN,5,4,13
CNTN2_HUMAN,28,2,11
MMSA_HUMAN,6,3,3
NRG1_HUMAN,37,11,7
CP27A_HUMAN,5,6,3
ID2_HUMAN,35,4,6
SEMG2_HUMAN,5,2,3
CO7A1_HUMAN,5,2,8
APBA1_HUMAN,13,1,11
DSG1_HUMAN,7,3,10
SP4_HUMAN,1,5,3
SP3_HUMAN,22,8,7
DSC2_HUMAN,8,2,8
MUC3A_HUMAN,0,2,4
ID3_HUMAN,20,5,3
H11_HUMAN,5,5,7
RL18A_HUMAN,2,2,5
PAX5_HUMAN,10,3,2
IRF8_HUMAN,20,4,5
HEN1_HUMAN,4,6,2
HEN2_HUMAN,11,6,3
CACB1_HUMAN,6,3,5
GHRHR_HUMAN,20,5,8
GCNT1_HUMAN,9,1,5
GUC2A_HUMAN,0,2,1
MP2K1_HUMAN,36,11,11
TIE2_HUMAN,35,6,13
M3K10_HUMAN,12,8,1
FKBP4_HUMAN,12,11,10
PLOD1_HUMAN,3,3,5
MUC2_HUMAN,4,2,7
NUCB1_HUMAN,1,4,6
RASF7_HUMAN,2,0,2
GUC2D_HUMAN,6,9,6
RL6_HUMAN,4,4,10
TOP2B_HUMAN,12,6,5
CP4AB_HUMAN,15,10,4
CREB5_HUMAN,2,6,3
AKA12_HUMAN,18,3,8
PAX2_HUMAN,58,8,7
M2OM_HUMAN,8,8,4
FHR3_HUMAN,1,1,3
DYST_HUMAN,11,7,24
GSTM4_HUMAN,4,5,3
HHEX_HUMAN,21,11,5
PO3F1_HUMAN,7,5,4
CREM_HUMAN,9,7,4
ENL_HUMAN,1,2,4
MECOM_HUMAN,10,10,4
GNA12_HUMAN,16,8,8
CAV1_HUMAN,100,19,22
ACY1_HUMAN,1,3,2
KMT2A_HUMAN,24,11,5
TGBR3_HUMAN,40,14,10
PPARD_HUMAN,45,12,3
CENPC_HUMAN,6,3,9
LMNB2_HUMAN,5,2,4
PTPS_HUMAN,3,3,3
ROM1_HUMAN,10,1,2
TFF2_HUMAN,3,1,1
UPAR_HUMAN,16,5,13
KIME_HUMAN,5,4,3
PTH1R_HUMAN,18,4,6
ERCC6_HUMAN,34,9,6
TAP1_HUMAN,7,12,8
TAP2_HUMAN,11,9,8
FHR1_HUMAN,3,2,4
COAA1_HUMAN,2,2,6
KCNC4_HUMAN,5,4,7
ZNF85_HUMAN,1,4,2
HSF2_HUMAN,3,8,4
ARI5A_HUMAN,16,13,4
PRB3_HUMAN,1,0,1
TF65_HUMAN,80,26,9
UBXN1_HUMAN,6,7,6
GLGB_HUMAN,4,4,3
FOLH1_HUMAN,3,7,5
IF4G1_HUMAN,25,8,8
ATP7A_HUMAN,58,11,25
P_HUMAN,6,1,4
K1C17_HUMAN,7,1,5
NOTC2_HUMAN,47,6,10
TLE1_HUMAN,9,3,5
TLE2_HUMAN,5,1,6
TLE3_HUMAN,5,1,4
TLE4_HUMAN,4,3,4
EMX1_HUMAN,15,3,5
EMX2_HUMAN,13,3,3
HGFA_HUMAN,3,2,4
KPCT_HUMAN,22,6,5
LGUL_HUMAN,6,2,5
ACVR1_HUMAN,41,15,4
AK1C1_HUMAN,16,19,2
SSBP_HUMAN,5,5,5
ACHE_HUMAN,5,4,6
REL_HUMAN,10,4,6
MUC24_HUMAN,7,0,6
RON_HUMAN,13,4,5
1433F_HUMAN,14,9,8
PLP2_HUMAN,3,2,4
SRY_HUMAN,9,6,5
ICA69_HUMAN,2,2,7
UBE3A_HUMAN,28,4,6
DYN1_HUMAN,11,10,15
MAD1_HUMAN,2,4,6
PTN12_HUMAN,7,4,7
EGR4_HUMAN,3,7,2
LEG10_HUMAN,4,3,2
DCE2_HUMAN,10,4,12
FAK1_HUMAN,46,11,12
LIPS_HUMAN,6,9,4
ZNF91_HUMAN,2,5,1
KPCZ_HUMAN,37,12,25
ZBT16_HUMAN,28,10,8
SRS11_HUMAN,2,2,3
NMDZ1_HUMAN,25,11,17
EF1A2_HUMAN,5,5,4
KPCD_HUMAN,44,12,14
CALD1_HUMAN,3,5,7
COEA1_HUMAN,6,5,8
RN5A_HUMAN,10,9,3
ACHB3_HUMAN,6,5,8
DUSP2_HUMAN,3,6,4
HME1_HUMAN,23,4,2
FOLC_HUMAN,9,3,5
VMAT2_HUMAN,17,3,12
ZP2_HUMAN,2,4,6
MBTD1_HUMAN,9,4,4
DEUP1_HUMAN,4,1,3
ITIH3_HUMAN,2,2,3
AT5G2_HUMAN,1,2,3
PTN11_HUMAN,52,13,6
KDSR_HUMAN,2,2,4
REG3A_HUMAN,13,6,3
BTK_HUMAN,40,8,7
P2R3A_HUMAN,9,3,1
PUR1_HUMAN,7,3,1
GFPT1_HUMAN,7,2,2
EXOS9_HUMAN,16,4,11
AOXA_HUMAN,2,9,2
PSME1_HUMAN,3,1,6
SUH_HUMAN,57,9,7
MEF2C_HUMAN,84,13,10
P5F1B_HUMAN,2,3,4
TYRO3_HUMAN,29,5,6
CCG1_HUMAN,5,2,4
MTG8_HUMAN,3,4,3
APLP2_HUMAN,4,5,6
NPT2A_HUMAN,32,4,12
ST2A1_HUMAN,9,5,2
GABPA_HUMAN,5,7,3
GABP1_HUMAN,2,1,3
RING1_HUMAN,5,4,8
RAD51_HUMAN,24,12,21
TNFC_HUMAN,9,3,2
PAX8_HUMAN,36,8,3
ZN33A_HUMAN,2,4,1
FMR1_HUMAN,35,28,34
FMOD_HUMAN,2,0,6
PRDX1_HUMAN,15,5,6
EGR3_HUMAN,13,6,3
SOX4_HUMAN,45,7,6
ACHD_HUMAN,8,4,7
CDK18_HUMAN,2,3,3
TNR9_HUMAN,4,1,2
RL18_HUMAN,2,2,10
C1QBP_HUMAN,26,10,10
CKAP4_HUMAN,0,1,13
AMPE_HUMAN,10,4,10
COGA1_HUMAN,8,2,6
CD69_HUMAN,3,4,3
ZO1_HUMAN,22,3,14
TRHY_HUMAN,2,2,3
CXCL9_HUMAN,17,4,3
PIGF_HUMAN,1,2,1
PDE4B_HUMAN,15,7,11
TISB_HUMAN,48,6,5
NKG2E_HUMAN,4,2,3
SPAG1_HUMAN,3,2,4
KRA11_HUMAN,0,0,2
TFF3_HUMAN,2,1,3
KHDR1_HUMAN,14,13,7
DLX2_HUMAN,22,8,2
SCN1B_HUMAN,20,3,7
BAX_HUMAN,89,8,15
B2CL1_HUMAN,45,4,11
MCL1_HUMAN,15,5,8
SLC31_HUMAN,7,5,6
DPOE1_HUMAN,10,7,4
KLC1_HUMAN,3,2,7
PPARA_HUMAN,48,21,3
SOS1_HUMAN,34,7,7
SOS2_HUMAN,7,2,2
ACK1_HUMAN,7,12,14
LRP1_HUMAN,35,14,13
SRSF1_HUMAN,10,4,6
RHG01_HUMAN,6,4,5
CP24A_HUMAN,6,7,2
ACTN3_HUMAN,20,6,11
FOXM1_HUMAN,15,5,3
RGS1_HUMAN,8,4,3
TLE5_HUMAN,11,2,1
SRSF4_HUMAN,6,2,3
PCDH1_HUMAN,4,1,6
TGM3_HUMAN,5,5,4
PP2BA_HUMAN,46,9,14
DHX9_HUMAN,41,35,17
QOR_HUMAN,3,5,3
CACB2_HUMAN,13,4,5
I10R2_HUMAN,10,3,3
DDR1_HUMAN,21,5,4
S20A2_HUMAN,3,4,5
GOGA3_HUMAN,0,1,7
GOGA2_HUMAN,16,6,10
LG3BP_HUMAN,3,1,7
LOXL1_HUMAN,4,2,5
ECHP_HUMAN,2,8,3
MFGM_HUMAN,4,2,9
ADCY2_HUMAN,6,5,5
CP4F3_HUMAN,8,11,1
PDE4C_HUMAN,2,3,5
DEMA_HUMAN,23,4,12
PDE4D_HUMAN,20,13,9
DSC1_HUMAN,2,1,7
HDHD1_HUMAN,1,3,1
TICN1_HUMAN,9,4,6
SG11B_HUMAN,4,0,1
CLM6_HUMAN,2,1,1
CD47_HUMAN,24,4,5
PPID_HUMAN,13,7,5
ADCY1_HUMAN,14,5,9
FGL1_HUMAN,6,1,4
ITK_HUMAN,11,3,4
SSRP1_HUMAN,5,4,4
RBL2_HUMAN,6,2,7
CAMP2_HUMAN,8,3,4
SPIR1_HUMAN,15,2,8
ZN844_HUMAN,1,3,1
MZT1_HUMAN,3,0,6
ACSM1_HUMAN,8,10,4
ACS2A_HUMAN,5,7,2
VAC14_HUMAN,3,2,9
SIG14_HUMAN,1,2,3
NSUN2_HUMAN,11,4,8
DMPK_HUMAN,10,6,7
DMWD_HUMAN,0,1,4
