Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
A0A0N4SV21_MOUSE,0,0,1
A0A0N4SV22_MOUSE,1,3,0
A0A0N4SV23_MOUSE,1,1,1
A0A0N4SV26_MOUSE,0,0,0
A0A0N4SV28_MOUSE,0,0,0
A0A0N4SV29_MOUSE,1,0,0
A0A0N4SV30_MOUSE,1,2,0
A0A0N4SV31_MOUSE,0,0,0
A0A0N4SV32_MOUSE,1,1,0
A0A0N4SV33_MOUSE,0,0,0
A0A0N4SV36_MOUSE,0,2,0
A0A0N4SV38_MOUSE,1,2,1
A0A0N4SV39_MOUSE,0,0,0
A0A0N4SV40_MOUSE,1,1,0
A0A0N4SV41_MOUSE,1,1,0
A0A0N4SV43_MOUSE,0,0,0
A0A0N4SV44_MOUSE,0,0,0
A0A0N4SV45_MOUSE,0,0,0
A0A0N4SV46_MOUSE,0,0,1
A0A0N4SV52_MOUSE,1,0,0
A0A0N4SV53_MOUSE,0,0,0
A0A0N4SV54_MOUSE,0,0,0
A0A0N4SV55_MOUSE,0,4,0
A0A0N4SV58_MOUSE,0,1,1
A0A0N4SV62_MOUSE,0,0,0
A0A0N4SV69_MOUSE,0,0,0
A0A0N4SV73_MOUSE,0,0,0
A0A0N4SV74_MOUSE,0,0,0
A0A0N4SV75_MOUSE,1,2,0
A0A0N4SV76_MOUSE,0,0,0
A0A0N4SV78_MOUSE,0,0,1
A0A0N4SV80_MOUSE,1,2,1
A0A0N4SV81_MOUSE,0,0,1
A0A0N4SV82_MOUSE,0,0,0
A0A0N4SV83_MOUSE,0,0,1
A0A0N4SV86_MOUSE,0,0,0
A0A0N4SV89_MOUSE,1,0,1
A0A0N4SV90_MOUSE,1,0,1
A0A0N4SV91_MOUSE,0,0,0
A0A0N4SV92_MOUSE,0,1,1
A0A0N4SV93_MOUSE,0,0,0
A0A0N4SV96_MOUSE,1,2,0
A0A0N4SV97_MOUSE,0,0,1
A0A0N4SVA0_MOUSE,0,0,0
A0A0N4SVA1_MOUSE,0,2,0
A0A0N4SVA2_MOUSE,0,0,0
A0A0N4SVA3_MOUSE,0,0,0
A0A0N4SVA4_MOUSE,0,2,0
A0A0N4SVA8_MOUSE,0,0,1
A0A0N4SVA9_MOUSE,0,0,1
A0A0N4SVB0_MOUSE,0,0,0
A0A0N4SVB2_MOUSE,0,0,0
A0A0N4SVB4_MOUSE,0,0,0
A0A0N4SVB5_MOUSE,0,0,1
A0A0N4SVB7_MOUSE,0,0,1
A0A0N4SVC2_MOUSE,0,1,0
A0A0N4SVC6_MOUSE,0,1,1
A0A0N4SVC8_MOUSE,0,0,1
A0A0N4SVD1_MOUSE,0,0,1
A0A0N4SVD3_MOUSE,0,0,0
A0A0N4SVD4_MOUSE,0,0,0
A0A0N4SVD8_MOUSE,0,0,0
A0A0N4SVD9_MOUSE,0,0,0
A0A0N4SVE1_MOUSE,0,1,1
A0A0N4SVE2_MOUSE,0,1,0
A0A0N4SVE4_MOUSE,0,0,1
A0A0N4SVE5_MOUSE,0,1,0
A0A0N4SVE6_MOUSE,0,2,0
A0A0N4SVE7_MOUSE,0,0,0
A0A0N4SVE9_MOUSE,0,0,0
A0A0N4SVF1_MOUSE,0,0,0
A0A0N4SVF2_MOUSE,1,1,0
A0A0N4SVF3_MOUSE,0,0,0
A0A0N4SVF4_MOUSE,0,0,0
A0A0N4SVF6_MOUSE,1,1,1
A0A0N4SVG0_MOUSE,0,0,0
A0A0N4SVG1_MOUSE,0,1,1
A0A0N4SVG3_MOUSE,0,0,0
A0A0N4SVG5_MOUSE,0,0,0
A0A0N4SVG7_MOUSE,0,1,1
A0A0N4SVH0_MOUSE,0,0,1
A0A0N4SVH2_MOUSE,0,0,0
A0A0N4SVH3_MOUSE,0,1,1
A0A0N4SVH4_MOUSE,1,2,1
A0A0N4SVH5_MOUSE,0,0,0
A0A0N4SVH7_MOUSE,0,0,0
A0A0N4SVH8_MOUSE,0,0,0
A0A0N4SVI0_MOUSE,0,0,0
A0A0N4SVI1_MOUSE,0,0,0
A0A0N4SVI2_MOUSE,0,0,1
A0A0N4SVI3_MOUSE,0,0,0
A0A0N4SVI5_MOUSE,0,0,0
A0A0N4SVI6_MOUSE,0,0,0
A0A0N4SVI7_MOUSE,0,1,0
A0A0N4SVI8_MOUSE,1,2,1
A0A0N4SVI9_MOUSE,0,0,0
A0A0N4SVJ1_MOUSE,0,1,1
A0A0N4SVJ3_MOUSE,0,0,0
A0A0N4SVJ6_MOUSE,1,1,0
A0A0N4SVJ7_MOUSE,0,0,1
A0A0N4SVJ9_MOUSE,1,0,1
A0A0N4SVK3_MOUSE,0,0,0
A0A0N4SVK4_MOUSE,0,0,0
A0A0N4SVK5_MOUSE,0,0,0
A0A0N4SVK7_MOUSE,0,0,0
A0A0N4SVK9_MOUSE,0,0,0
A0A0N4SVL0_MOUSE,0,2,0
A0A0N4SVL1_MOUSE,0,0,1
A0A0N4SVL6_MOUSE,0,2,1
A0A0N4SVL7_MOUSE,1,0,0
A0A0N4SVM2_MOUSE,0,0,1
A0A0N4SVM3_MOUSE,0,0,0
A0A0N4SVM4_MOUSE,0,0,0
A0A0N4SVM7_MOUSE,0,1,1
A0A0N4SVM8_MOUSE,0,1,0
A0A0N4SVN0_MOUSE,0,1,1
A0A0N4SVN2_MOUSE,1,0,0
A0A0N4SVN3_MOUSE,0,0,0
A0A0N4SVN5_MOUSE,0,0,1
A0A0N4SVN6_MOUSE,1,3,1
A0A0N4SVN9_MOUSE,0,1,0
A0A0N4SVP3_MOUSE,0,0,0
A0A0N4SVP5_MOUSE,0,0,1
A0A0N4SVP7_MOUSE,0,1,0
A0A0N4SVP9_MOUSE,0,0,0
A0A0N4SVQ0_MOUSE,1,1,0
A0A0N4SVQ1_MOUSE,0,0,0
A0A0N4SVQ2_MOUSE,0,1,1
A0A0N4SVQ5_MOUSE,0,0,1
A0A0N4SVQ7_MOUSE,0,0,1
A0A0N4SVQ8_MOUSE,0,0,0
A0A0N4SVQ9_MOUSE,0,0,0
A0A0N4SVR0_MOUSE,0,0,0
A0A0N4SVR1_MOUSE,0,0,0
A0A0N4SVR2_MOUSE,0,0,0
A0A0N4SVR3_MOUSE,0,0,0
A0A0N4SVR4_MOUSE,0,0,0
A0A0N4SVR5_MOUSE,3,1,0
A0A0N4SVR8_MOUSE,0,1,0
A0A0N4SVS0_MOUSE,1,0,0
A0A0N4SVS1_MOUSE,0,0,0
A0A0N4SVS2_MOUSE,0,1,0
A0A0N4SVS3_MOUSE,2,0,1
A0A0N4SVS6_MOUSE,0,2,0
A0A0N4SVS7_MOUSE,0,0,0
A0A0N4SVS9_MOUSE,0,0,1
A0A0N4SVT0_MOUSE,1,2,0
A0A0N4SVT2_MOUSE,2,0,0
A0A0N4SVT4_MOUSE,0,0,1
A0A0N4SVT6_MOUSE,0,1,2
A0A0N4SVT7_MOUSE,0,1,0
A0A0N4SVT8_MOUSE,1,2,0
A0A0N4SVT9_MOUSE,1,0,1
A0A0N4SVU0_MOUSE,0,0,0
A0A0N4SVU2_MOUSE,0,2,0
A0A0N4SVU4_MOUSE,0,0,0
A0A0N4SVU6_MOUSE,0,0,0
A0A0N4SVU7_MOUSE,0,0,0
A0A0N4SVU8_MOUSE,0,0,1
A0A0N4SVU9_MOUSE,0,0,0
A0A0N4SVV0_MOUSE,0,0,0
A0A0N4SVV1_MOUSE,0,0,0
A0A0N4SVV3_MOUSE,0,0,0
A0A0N4SVV9_MOUSE,0,0,0
A0A0N4SVW0_MOUSE,0,0,0
A0A0N4SVW2_MOUSE,0,1,0
A0A0N4SVW3_MOUSE,0,0,1
A0A0N4SVW5_MOUSE,0,0,0
A0A0N4SVW7_MOUSE,0,0,0
A0A0N4SVW9_MOUSE,0,0,0
A0A0N4SVX1_MOUSE,0,1,1
A0A0N4SVX2_MOUSE,0,0,0
A0A0N4SVX3_MOUSE,0,0,1
A0A0N4SVX6_MOUSE,0,0,1
A0A0N4SVX7_MOUSE,0,0,0
A0A0N4SVX8_MOUSE,0,1,0
A0A0N4SVY1_MOUSE,1,2,2
A0A0N4SVY2_MOUSE,0,0,0
A0A0N4SVY4_MOUSE,0,0,1
A0A0N4SVY5_MOUSE,0,1,0
A0A0N4SVY6_MOUSE,0,1,1
A0A0N4SVY8_MOUSE,0,0,0
A0A0N4SVZ2_MOUSE,0,0,0
A0A0N4SVZ3_MOUSE,0,0,0
A0A0N4SVZ4_MOUSE,0,1,0
A0A0N4SVZ5_MOUSE,0,1,0
A0A0N4SVZ7_MOUSE,1,2,0
A0A0N4SVZ9_MOUSE,0,0,1
A0A0N4SW00_MOUSE,0,0,0
A0A0N4SW01_MOUSE,0,0,0
A0A0N4SW02_MOUSE,0,1,0
A0A0N4SW06_MOUSE,0,0,0
A0A0N4SW07_MOUSE,0,1,1
A0A0N4SW08_MOUSE,0,0,0
A0A0N4SW09_MOUSE,0,0,0
A0A0N4SW10_MOUSE,0,1,1
A0A0N4SW14_MOUSE,0,0,0
A0A0N4SW15_MOUSE,1,0,0
A0A0N4SW16_MOUSE,0,0,0
A0A0N4SW17_MOUSE,0,2,0
A0A0N4SW18_MOUSE,0,0,1
A0A0N4SW20_MOUSE,0,0,0
A0A0N4SW21_MOUSE,0,0,0
A0A0N4SW22_MOUSE,1,0,0
A0A0N4SW24_MOUSE,1,0,0
A0A0N4SW25_MOUSE,0,0,0
A0A0N4SW29_MOUSE,0,0,0
A0A0N4SW31_MOUSE,0,0,0
A0A0N4SW34_MOUSE,0,1,1
A0A0N4SW36_MOUSE,0,0,0
A0A0N4SW39_MOUSE,0,0,0
A0A0N4SW40_MOUSE,0,0,0
A0A0N4SW41_MOUSE,0,0,0
A0A0N4SW43_MOUSE,0,0,0
A0A0N4SW46_MOUSE,0,0,1
A0A0N4SW47_MOUSE,0,1,1
A0A0N4SW48_MOUSE,0,0,0
A0A0N4SW49_MOUSE,1,1,2
A0A0N4SW50_MOUSE,0,0,1
A0A0N4SW54_MOUSE,0,0,0
A0A0N4SW55_MOUSE,0,1,0
A0A0N4SW58_MOUSE,0,1,0
A0A0N4SW62_MOUSE,0,0,0
A0A0N4SW63_MOUSE,1,0,0
A0A0N4SW64_MOUSE,1,0,1
A0A0N4SW65_MOUSE,0,0,0
A0A0N4SW67_MOUSE,0,0,0
A0A0N4SW68_MOUSE,0,0,1
A0A0N4SW69_MOUSE,0,1,0
A0A0N4SW71_MOUSE,0,0,0
A0A0N4SW74_MOUSE,0,0,0
A0A0N4SW75_MOUSE,0,0,1
A0A0N4SW77_MOUSE,0,0,0
A0A0N4SW78_MOUSE,0,1,0
A0A0N4SW79_MOUSE,0,0,1
A0A0N4SW81_MOUSE,0,0,0
A0A0N4SW85_MOUSE,0,2,1
A0A0N4SW86_MOUSE,0,0,0
A0A0N4SW87_MOUSE,0,0,0
A0A0N4SW88_MOUSE,0,1,0
A0A0N4SW90_MOUSE,0,0,1
A0A0N4SW91_MOUSE,0,0,0
A0A0N4SW92_MOUSE,0,0,0
A0A0N4SW94_MOUSE,0,0,1
A0A0N4SW95_MOUSE,0,0,1
A0A0N4SW97_MOUSE,0,0,0
A0A0N4SW98_MOUSE,1,1,0
A0A0N4SW99_MOUSE,2,0,1
A0A0N4SWA0_MOUSE,0,1,1
A0A0N4SWA1_MOUSE,0,0,0
A0A0N4SWA2_MOUSE,0,0,1
A0A0N4SWA3_MOUSE,0,1,1
A0A0N4SWA4_MOUSE,0,2,1
A0A0N4SWA6_MOUSE,0,0,0
A0A0N4SWA7_MOUSE,0,0,0
A0A0N4SWA9_MOUSE,0,0,0
A0A0N4SWB0_MOUSE,0,0,0
A0A0N4SWB2_MOUSE,0,0,0
A0A0N4SWB3_MOUSE,0,2,0
A0A0N4SWB4_MOUSE,0,0,0
A0A0N4SWC1_MOUSE,0,0,0
A0A0N4SWC2_MOUSE,2,1,1
A0A0N4SWC3_MOUSE,0,0,0
A0A0N4SWC6_MOUSE,0,0,0
A0A0N4SWC9_MOUSE,0,1,0
A0A0N4SWD0_MOUSE,1,2,0
A0A0N4SWD1_MOUSE,1,1,0
A0A0N4SWD2_MOUSE,1,2,1
A0A0N4SWD3_MOUSE,0,1,1
A0A0N4SWD5_MOUSE,0,0,0
A0A0N4SWD6_MOUSE,1,0,0
A0A0N4SWD9_MOUSE,0,2,0
A0A0N4SWE0_MOUSE,0,1,1
A0A0N4SWE2_MOUSE,0,0,0
A0A0N4SWE3_MOUSE,1,1,0
A0A0N4SWE5_MOUSE,0,0,0
A0A0N4SWE6_MOUSE,1,2,1
A0A0N4SWE8_MOUSE,0,1,0
A0A0N4SWE9_MOUSE,0,1,1
A0A0N4SWF0_MOUSE,0,2,1
A0A0N4SWF3_MOUSE,0,0,0
A0A0N4SWF4_MOUSE,0,0,0
A0A0N4SWF7_MOUSE,1,0,1
A0A0N4SWF8_MOUSE,0,0,0
A0A0N4SWF9_MOUSE,0,0,0
A0A0N4SWG0_MOUSE,0,0,0
A0A0N4SWG1_MOUSE,0,0,0
A0A0N4SWG2_MOUSE,1,1,1
A0A0N4SWG3_MOUSE,1,2,0
A0A0N4SWG6_MOUSE,0,0,1
A0A0N4SWG8_MOUSE,0,0,0
A0A0N4SWH0_MOUSE,0,0,0
A0A0N4SWH1_MOUSE,0,2,1
A0A0N4SWH2_MOUSE,0,1,0
A0A0N4SWH4_MOUSE,0,1,1
A0A0N4SWH5_MOUSE,0,2,0
A0A0N4SWH7_MOUSE,1,0,0
A0A0N4SWH8_MOUSE,1,1,0
A0A0N4SWI1_MOUSE,0,0,0
A0A0N4SWI2_MOUSE,0,1,1
A0A0N4SWI4_MOUSE,0,0,0
A0A0P0YTB2_MOUSE,0,0,0
A0A0R3P9C4_MOUSE,0,0,1
A0A0R3P9C5_MOUSE,0,0,1
A0A0R3P9C7_MOUSE,0,1,0
A0A0R3P9C8_MOUSE,0,0,0
A0A0R3P9C9_MOUSE,2,0,1
A0A0R3P9D2_MOUSE,0,0,1
A0A0R3P9D3_MOUSE,0,2,1
A0A0R3P9D4_MOUSE,1,0,0
A0A0R4IZW6_MOUSE,0,1,0
A0A0R4IZW9_MOUSE,1,1,2
A0A0R4IZX1_MOUSE,1,0,2
A0A0R4IZX6_MOUSE,2,0,3
A0A0R4IZX7_MOUSE,1,2,0
A0A0R4IZX8_MOUSE,0,1,0
A0A0R4IZY4_MOUSE,0,0,0
A0A0R4IZY8_MOUSE,2,3,0
A0A0R4IZZ5_MOUSE,0,1,1
A0A0R4IZZ6_MOUSE,0,0,1
A0A0R4IZZ8_MOUSE,1,1,0
A0A0R4J000_MOUSE,1,2,1
A0A0R4J002_MOUSE,0,0,0
A0A0R4J004_MOUSE,0,1,1
A0A0R4J005_MOUSE,0,1,2
A0A0R4J006_MOUSE,0,0,1
A0A0R4J007_MOUSE,0,0,1
A0A0R4J009_MOUSE,1,0,1
A0A0R4J010_MOUSE,0,0,0
A0A0R4J012_MOUSE,2,0,0
A0A0R4J022_MOUSE,0,0,1
A0A0R4J023_MOUSE,0,3,0
A0A0R4J025_MOUSE,0,0,1
A0A0R4J027_MOUSE,3,2,0
A0A0R4J031_MOUSE,4,1,0
A0A0R4J033_MOUSE,0,0,0
A0A0R4J037_MOUSE,1,0,2
A0A0R4J042_MOUSE,0,1,1
A0A0R4J044_MOUSE,1,1,1
A0A0R4J046_MOUSE,1,1,1
A0A0R4J053_MOUSE,1,1,2
A0A0R4J056_MOUSE,0,2,0
A0A0R4J060_MOUSE,1,0,1
A0A0R4J062_MOUSE,1,0,0
A0A0R4J070_MOUSE,0,0,0
A0A0R4J072_MOUSE,0,0,2
A0A0R4J076_MOUSE,0,0,0
A0A0R4J079_MOUSE,0,2,1
A0A0R4J084_MOUSE,1,0,2
A0A0R4J085_MOUSE,0,1,0
A0A0R4J0A0_MOUSE,0,0,0
A0A0R4J0A1_MOUSE,0,0,3
A0A0R4J0A2_MOUSE,0,1,1
A0A0R4J0B5_MOUSE,0,0,1
A0A0R4J0B9_MOUSE,0,0,0
A0A0R4J0C1_MOUSE,0,2,1
A0A0R4J0C3_MOUSE,0,0,1
A0A0R4J0C7_MOUSE,1,0,1
A0A0R4J0D9_MOUSE,1,0,1
A0A0R4J0E2_MOUSE,1,1,1
A0A0R4J0E5_MOUSE,0,0,1
A0A0R4J0F2_MOUSE,0,0,0
A0A0R4J0F3_MOUSE,0,1,2
A0A0R4J0F4_MOUSE,0,0,0
A0A0R4J0F5_MOUSE,0,0,1
A0A0R4J0G1_MOUSE,0,0,0
A0A0R4J0G2_MOUSE,0,0,0
A0A0R4J0G3_MOUSE,0,1,1
A0A0R4J0G4_MOUSE,0,0,2
A0A0R4J0G8_MOUSE,0,1,1
A0A0R4J0H2_MOUSE,0,0,0
A0A0R4J0H5_MOUSE,0,0,3
A0A0R4J0H6_MOUSE,2,0,1
A0A0R4J0H8_MOUSE,0,0,1
A0A0R4J0I1_MOUSE,0,1,1
A0A0R4J0I5_MOUSE,0,0,2
A0A0R4J0J1_MOUSE,1,1,0
A0A0R4J0J7_MOUSE,0,0,2
A0A0R4J0J9_MOUSE,0,0,2
A0A0R4J0K0_MOUSE,1,0,1
A0A0R4J0K6_MOUSE,1,1,0
A0A0R4J0L3_MOUSE,0,0,0
A0A0R4J0L6_MOUSE,1,1,1
A0A0R4J0L7_MOUSE,1,0,0
A0A0R4J0L8_MOUSE,0,0,1
A0A0R4J0M4_MOUSE,0,0,1
A0A0R4J0M7_MOUSE,0,0,0
A0A0R4J0N3_MOUSE,0,0,1
A0A0R4J0N5_MOUSE,4,2,1
A0A0R4J0N6_MOUSE,0,0,3
A0A0R4J0N9_MOUSE,0,0,1
A0A0R4J0P4_MOUSE,1,1,1
A0A0R4J0P5_MOUSE,0,1,2
A0A0R4J0P8_MOUSE,0,0,1
A0A0R4J0Q2_MOUSE,0,1,1
A0A0R4J0Q3_MOUSE,1,3,1
A0A0R4J0Q7_MOUSE,0,0,1
A0A0R4J0Q8_MOUSE,0,0,0
A0A0R4J0R2_MOUSE,0,1,2
A0A0R4J0R3_MOUSE,0,2,0
A0A0R4J0S2_MOUSE,0,0,1
A0A0R4J0S3_MOUSE,1,2,2
A0A0R4J0S6_MOUSE,0,0,1
A0A0R4J0S8_MOUSE,1,0,1
A0A0R4J0S9_MOUSE,0,0,0
A0A0R4J0T1_MOUSE,0,1,0
A0A0R4J0T2_MOUSE,0,2,1
A0A0R4J0U1_MOUSE,1,0,1
A0A0R4J0U2_MOUSE,0,1,1
A0A0R4J0U7_MOUSE,0,0,2
A0A0R4J0V1_MOUSE,1,0,1
A0A0R4J0V2_MOUSE,0,0,1
A0A0R4J0V8_MOUSE,1,1,1
A0A0R4J0W0_MOUSE,1,2,4
A0A0R4J0W6_MOUSE,0,0,0
A0A0R4J0W8_MOUSE,0,0,1
A0A0R4J0W9_MOUSE,1,0,1
A0A0R4J0X4_MOUSE,0,0,1
A0A0R4J0X6_MOUSE,1,1,1
A0A0R4J0X8_MOUSE,1,1,1
A0A0R4J0Y7_MOUSE,2,1,0
A0A0R4J0Y8_MOUSE,1,0,1
A0A0R4J0Z0_MOUSE,0,2,0
A0A0R4J0Z8_MOUSE,0,0,1
A0A0R4J100_MOUSE,0,1,1
A0A0R4J105_MOUSE,0,0,1
A0A0R4J109_MOUSE,0,1,0
A0A0R4J112_MOUSE,0,2,0
A0A0R4J120_MOUSE,0,0,0
A0A0R4J125_MOUSE,0,0,0
A0A0R4J126_MOUSE,0,1,1
A0A0R4J132_MOUSE,0,2,1
A0A0R4J137_MOUSE,0,1,0
A0A0R4J141_MOUSE,0,1,1
A0A0R4J147_MOUSE,0,0,1
A0A0R4J156_MOUSE,2,4,1
A0A0R4J157_MOUSE,0,1,1
A0A0R4J158_MOUSE,0,0,1
A0A0R4J159_MOUSE,0,2,1
A0A0R4J165_MOUSE,2,2,1
A0A0R4J166_MOUSE,0,0,0
A0A0R4J179_MOUSE,0,0,1
A0A0R4J181_MOUSE,1,0,1
A0A0R4J182_MOUSE,1,1,0
A0A0R4J186_MOUSE,0,0,1
A0A0R4J196_MOUSE,0,1,1
A0A0R4J197_MOUSE,0,0,0
A0A0R4J1A0_MOUSE,1,1,1
A0A0R4J1B5_MOUSE,0,1,1
A0A0R4J1B6_MOUSE,0,2,1
A0A0R4J1C2_MOUSE,0,1,2
A0A0R4J1C3_MOUSE,3,0,2
A0A0R4J1C4_MOUSE,0,1,0
A0A0R4J1D0_MOUSE,0,1,0
A0A0R4J1D3_MOUSE,2,0,1
A0A0R4J1D9_MOUSE,0,1,0
A0A0R4J1E1_MOUSE,0,1,1
A0A0R4J1E3_MOUSE,0,1,0
A0A0R4J1F0_MOUSE,1,1,1
A0A0R4J1F6_MOUSE,0,1,0
A0A0R4J1G3_MOUSE,0,0,0
A0A0R4J1H1_MOUSE,0,0,0
A0A0R4J1H4_MOUSE,0,2,1
A0A0R4J1H6_MOUSE,0,0,1
A0A0R4J1H8_MOUSE,0,1,2
A0A0R4J1I1_MOUSE,0,1,0
A0A0R4J1I6_MOUSE,0,0,1
A0A0R4J1I8_MOUSE,2,0,0
A0A0R4J1J0_MOUSE,0,0,0
A0A0R4J1J1_MOUSE,0,0,1
A0A0R4J1J6_MOUSE,0,0,0
A0A0R4J1J9_MOUSE,0,0,1
A0A0R4J1K2_MOUSE,0,1,1
A0A0R4J1L1_MOUSE,0,0,0
A0A0R4J1L3_MOUSE,1,2,1
A0A0R4J1L5_MOUSE,0,0,0
A0A0R4J1L6_MOUSE,0,0,1
A0A0R4J1L8_MOUSE,0,0,0
A0A0R4J1L9_MOUSE,0,0,2
A0A0R4J1M0_MOUSE,0,0,0
A0A0R4J1M2_MOUSE,2,0,1
A0A0R4J1M3_MOUSE,0,1,0
A0A0R4J1M5_MOUSE,0,0,0
A0A0R4J1N0_MOUSE,0,2,1
A0A0R4J1N8_MOUSE,0,1,0
A0A0R4J1P2_MOUSE,0,1,0
A0A0R4J1P4_MOUSE,0,0,1
A0A0R4J1P5_MOUSE,0,0,0
A0A0R4J1P6_MOUSE,0,0,0
A0A0R4J1P9_MOUSE,1,1,0
A0A0R4J1Q1_MOUSE,0,0,2
A0A0R4J1Q2_MOUSE,0,0,0
A0A0R4J1Q8_MOUSE,0,0,0
A0A0R4J1R4_MOUSE,0,0,0
A0A0R4J1R5_MOUSE,2,0,0
A0A0R4J1R6_MOUSE,0,0,0
A0A0R4J1R9_MOUSE,0,2,0
A0A0R4J1S2_MOUSE,1,0,1
A0A0R4J1S3_MOUSE,0,1,0
A0A0R4J1S4_MOUSE,0,0,1
A0A0R4J1S6_MOUSE,1,0,1
A0A0R4J1S9_MOUSE,0,0,0
A0A0R4J1T0_MOUSE,1,1,1
A0A0R4J1T1_MOUSE,0,0,1
A0A0R4J1T4_MOUSE,1,0,2
A0A0R4J1T7_MOUSE,0,0,0
A0A0R4J1T8_MOUSE,2,1,0
A0A0R4J1U3_MOUSE,0,0,0
A0A0R4J1U6_MOUSE,0,0,0
A0A0R4J1U7_MOUSE,0,1,0
A0A0R4J1U9_MOUSE,0,0,0
A0A0R4J1V3_MOUSE,0,0,0
A0A0R4J1V5_MOUSE,0,0,0
A0A0R4J1V6_MOUSE,0,2,0
A0A0R4J1W0_MOUSE,0,0,1
A0A0R4J1W2_MOUSE,0,0,0
A0A0R4J1W5_MOUSE,0,0,0
A0A0R4J1W9_MOUSE,0,0,1
A0A0R4J1X0_MOUSE,2,0,0
A0A0R4J1X1_MOUSE,0,0,0
A0A0R4J1X3_MOUSE,0,0,0
A0A0R4J1X4_MOUSE,0,0,1
A0A0R4J1X5_MOUSE,0,0,1
A0A0R4J1X6_MOUSE,1,0,1
A0A0R4J1X7_MOUSE,0,0,1
A0A0R4J1X8_MOUSE,0,0,0
A0A0R4J1Y1_MOUSE,0,0,0
A0A0R4J1Y4_MOUSE,0,0,0
A0A0R4J1Y6_MOUSE,0,0,0
A0A0R4J1Y9_MOUSE,0,0,0
A0A0R4J1Z0_MOUSE,0,1,1
A0A0R4J1Z1_MOUSE,0,0,0
A0A0R4J1Z3_MOUSE,0,0,1
A0A0R4J1Z5_MOUSE,1,2,0
A0A0R4J1Z9_MOUSE,0,0,0
A0A0R4J202_MOUSE,0,2,0
A0A0R4J204_MOUSE,0,2,0
A0A0R4J209_MOUSE,0,0,1
A0A0R4J211_MOUSE,0,1,0
A0A0R4J214_MOUSE,0,1,0
A0A0R4J216_MOUSE,0,0,0
A0A0R4J217_MOUSE,0,3,0
A0A0R4J218_MOUSE,1,1,1
A0A0R4J221_MOUSE,1,1,0
A0A0R4J223_MOUSE,1,1,0
A0A0R4J232_MOUSE,0,0,0
A0A0R4J237_MOUSE,0,0,1
A0A0R4J245_MOUSE,0,0,0
A0A0R4J247_MOUSE,0,0,1
A0A0R4J251_MOUSE,0,2,1
A0A0R4J255_MOUSE,0,0,1
A0A0R4J259_MOUSE,0,1,1
A0A0R4J262_MOUSE,1,1,0
A0A0R4J267_MOUSE,2,1,2
A0A0R4J269_MOUSE,0,1,1
A0A0R4J274_MOUSE,0,0,0
A0A0R4J284_MOUSE,0,0,0
A0A0R4J291_MOUSE,2,1,2
A0A0R4J292_MOUSE,0,0,0
A0A0R4J299_MOUSE,0,3,0
A0A0R4J2A2_MOUSE,0,0,0
A0A0R4J2A5_MOUSE,0,0,0
A0A0R4J2A6_MOUSE,0,0,1
A0A0R4J2A7_MOUSE,0,0,0
A0A0R4J2A8_MOUSE,0,0,1
A0A0R4J2B0_MOUSE,1,1,3
A0A0R4J2B1_MOUSE,0,1,0
A0A0R4J2B2_MOUSE,1,1,2
A0A0R4J2B5_MOUSE,0,0,0
A0A0R4J2B6_MOUSE,0,0,1
A0A0R4J2B7_MOUSE,1,1,0
A0A0R4J2B9_MOUSE,1,0,0
A0A0R4J2C0_MOUSE,0,0,1
A0A0R4J2C4_MOUSE,0,0,0
A0A0R4J2C6_MOUSE,0,1,0
A0A0R4J2C7_MOUSE,2,2,0
A0A0R4J2D6_MOUSE,0,0,1
A0A0R4J2D7_MOUSE,2,0,0
A0A0R4J2D8_MOUSE,0,0,1
A0A0S2SPY8_MOUSE,0,1,1
A0A0S3CWK3_MOUSE,0,0,1
A0A0U1RNE6_MOUSE,0,0,0
A0A0U1RNE7_MOUSE,0,0,1
A0A0U1RNE8_MOUSE,1,1,0
A0A0U1RNE9_MOUSE,0,0,0
A0A0U1RNF1_MOUSE,0,0,0
A0A0U1RNF3_MOUSE,0,0,0
A0A0U1RNF4_MOUSE,0,0,0
A0A0U1RNF7_MOUSE,0,0,0
A0A0U1RNF8_MOUSE,0,0,1
A0A0U1RNF9_MOUSE,0,0,0
A0A0U1RNG0_MOUSE,0,1,1
A0A0U1RNG1_MOUSE,0,0,1
A0A0U1RNG2_MOUSE,0,2,1
A0A0U1RNG3_MOUSE,0,0,0
A0A0U1RNG5_MOUSE,0,0,0
A0A0U1RNG6_MOUSE,0,1,0
A0A0U1RNG7_MOUSE,1,0,0
A0A0U1RNG9_MOUSE,0,1,0
A0A0U1RNH0_MOUSE,1,1,1
A0A0U1RNH1_MOUSE,0,0,1
A0A0U1RNH3_MOUSE,0,0,0
A0A0U1RNH4_MOUSE,1,1,0
A0A0U1RNH5_MOUSE,0,0,0
A0A0U1RNH8_MOUSE,0,0,0
A0A0U1RNH9_MOUSE,0,0,0
A0A0U1RNI0_MOUSE,0,0,0
A0A0U1RNI1_MOUSE,1,0,1
A0A0U1RNI2_MOUSE,0,1,0
A0A0U1RNI3_MOUSE,1,1,1
A0A0U1RNI4_MOUSE,0,0,1
A0A0U1RNI5_MOUSE,0,1,1
A0A0U1RNI7_MOUSE,1,1,0
A0A0U1RNI8_MOUSE,0,1,1
A0A0U1RNJ2_MOUSE,0,1,1
